location,max_pop,longitude,latitude
Rhome,6387,-97.4779,33.0647
Povoacao,6327,-25.245,37.746
Newport,6386,-72.2001,43.3649
Belpre,6386,-81.5971,39.2815
Ellenville,6384,-74.3609,41.7009
Rushville,6383,-85.4463,39.6172
International Falls,6382,-93.4083,48.5884
Permet,5945,20.35,40.2333
Piatra Olt,6299,24.2942,44.3603
Naracoorte,5960,140.7429,-36.955
Corowa,5482,146.3833,-35.9833
Prosser,6380,-119.7662,46.2068
Rogersville,6380,-83.0043,36.4081
Kostelec nad Orlici,6145,16.2133,50.1227
Georges,6378,-79.7617,39.8135
Headley,5613,-0.8271,51.1192
Beaubassin East / Beaubassin-est,6376,-64.3122,46.1726
Woolgoolga,5290,153.2011,-30.115
Hronov,6098,16.1824,50.4797
Jasper,6374,-84.4496,34.471
Arandu,6351,-49.0586,-23.1706
Nitro,6373,-81.8194,38.4119
Wainfleet,6372,-79.375,42.925
Usolye,6368,56.6833,59.4167
East Glenville,6371,-73.9206,42.8614
Okehampton,5922,-4.0041,50.7388
Meredith,6369,-71.5018,43.6301
Wharton,6369,-74.5808,40.8999
Traismauer,6224,15.7331,48.3333
Johnsburg,6368,-88.2476,42.383
Buena Vista,6367,-79.3569,37.7319
Sunbury,6367,-82.8804,40.2485
Laa an der Thaya,6280,16.3833,48.7167
Lochbuie,6366,-104.7271,40.0119
Bujor,6299,27.9,45.8667
Heathrow,6364,-81.3721,28.7753
Richboro,6364,-75.0006,40.2262
Goondiwindi,6355,150.3097,-28.5461
Keyser,6361,-78.9822,39.4394
Dohna,6146,13.8575,50.9547
Holmes Chapel,5605,-2.353,53.204
Itirapua,6321,-47.2192,-20.6408
Beith,6346,-4.6319,55.7533
Dadaab,5723,40.3086,0.0531
Kusatsu,6232,138.5961,36.6206
Cobleskill,6357,-74.4478,42.6841
Cynthiana,6356,-84.2993,38.386
Tabor City,6355,-78.8737,34.1538
Cramahe,6355,-77.8833,44.0833
Beauceville,6354,-70.7833,46.2
Snyderville,6352,-111.5438,40.7042
North Middlesex,6352,-81.6333,43.15
Buena Vista,6351,-83.8992,43.4196
Armamar,6297,-7.6833,41.1167
Sandown,6350,-71.1833,42.9332
Carroll Township,6350,-77.0191,40.1142
Dacula,6350,-83.8951,33.9816
Allegan,6350,-85.8462,42.5299
Lincroft,6348,-74.1283,40.3391
Schuyler,6348,-97.0619,41.4497
Orange Lake,6348,-74.0936,41.5319
Tipton,6348,-86.0422,40.282
Messini,6065,22,37.05
Swarthmore,6346,-75.3488,39.9023
Krk,6281,14.5756,45.0261
Neumarkt-Sankt Veit,6243,12.5,48.3667
Chipping Norton,6337,-1.55,51.94
Carmel Hamlet,6345,-73.6855,41.415
Hachenburg,6059,7.8203,50.6614
Gladewater,6341,-94.9465,32.5426
Lely Resort,6340,-81.7031,26.0889
Kosciusko,6340,-89.5893,33.0584
Zalaszentgrot,6263,17.0789,46.9469
St. John,6338,-90.3462,38.7148
Penon Blanco,5271,-104.0333,24.7833
Bangor Base,6336,-122.7146,47.7227
Cumberland,6334,-79.9898,39.8915
Fegyvernek,6246,20.5333,47.2667
Granby,6333,-72.5036,42.2608
Karasburg,6054,18.7478,-28.0172
Silver Lake,6330,-77.909,34.1408
Red Lion,6330,-76.6078,39.8986
Pepper Pike,6330,-81.4619,41.4801
Echapora,6316,-50.2006,-22.4294
South Gate Ridge,6328,-82.497,27.2856
Hamlet,6328,-79.7099,34.8891
Olival,5812,-8.5272,41.0711
Bensley,6327,-77.442,37.447
Balozi,6240,24.1194,56.875
Myrina,5711,25.0742,39.8797
Combee Settlement,6323,-81.9053,28.0596
Lionville,6323,-75.644,40.0524
White Oak,6322,-94.8564,32.5313
North East,6322,-79.825,42.2
Amqui,6322,-67.4333,48.4667
Norderney,6089,7.1469,53.7072
Zelezny Brod,6051,15.2542,50.6428
Dobrany,6145,13.2931,49.6549
Sainte-Catherine-de-la-Jacques-Cartier,6319,-71.6167,46.85
Barnhart,6318,-90.4046,38.336
"Islamorada, Village of Islands",6317,-80.6097,24.9408
Horezu,6263,23.9917,45.1433
Anhembi,6307,-48.1278,-22.7897
Mascotte,6315,-81.9107,28.611
Bataszek,6217,18.7167,46.1833
Asakawa,6146,140.4128,37.0808
Jedlicze,5766,21.6456,49.7164
Delle,5690,6.9981,47.5069
Ohio,6308,-80.0926,40.5425
South Run,6308,-77.2754,38.7467
Gulf Park Estates,6308,-88.7581,30.3801
Zubtsov,6300,34.5833,56.1667
Pass Christian,6307,-89.2436,30.327
Balkany,6238,21.8569,47.7694
Neustadt,5727,12.1706,49.7306
Cobram,6014,145.65,-35.9667
Jeanerette,6303,-91.6758,29.9157
Waveland,6302,-89.3904,30.293
Forest Hills,6298,-79.8544,40.4251
Rowley,6298,-70.8883,42.7224
Lubizhde,5982,20.7615,42.238
Marsh Harbour,6283,-77.17,26.4
Tarleton,5652,-2.841,53.678
Mattapoisett,6294,-70.817,41.6687
Antis,6291,-78.3563,40.6221
Clarenville,6291,-53.965,48.1566
Inverness Highlands South,6288,-82.3371,28.8007
Geisingen,6202,8.6464,47.9222
Bridgeport,6286,-97.7708,33.21
Port Saint John's,5939,29.5369,-31.6288
Oberlungwitz,5881,12.7167,50.7833
Stone Mountain,6281,-84.1724,33.8034
Mont-Joli,6281,-68.18,48.58
Sursk,6254,45.7,53.0833
Glucksburg,6124,9.55,54.8336
Wolfeboro,6278,-71.1705,43.6117
East Foothills,6278,-121.8138,37.3827
California,6276,-79.9152,40.0692
Ardud,6231,22.8833,47.6333
New Castle,6275,-107.5267,39.5776
St. Robert,6275,-92.1532,37.8244
Gildersome,5804,-1.6322,53.759
Rotha,6141,12.4172,51.1972
Kojetin,6078,17.3021,49.3518
Dabrowa Bialostocka,6226,23.35,53.65
Matsuzaki,6200,138.7789,34.7531
Figueira de Castelo Rodrigo,6260,-6.9667,40.9
Wainwright,6270,-110.8667,52.8333
Burntisland,6269,-3.231,56.06
Iowa Park,6268,-98.6819,33.9622
Donji Miholjac,6226,18.15,45.75
Pigeon Forge,6266,-83.5623,35.7977
Huntington Woods,6265,-83.1685,42.4816
Lecanto,6264,-82.488,28.8359
Taiacu,6205,-48.5128,-21.1439
Blahovishchenske,6232,30.2353,48.3197
Maffra,5280,146.983,-37.95
Richmond,6262,-82.7518,42.8094
Ingeniero Jacobacci,6261,-69.5833,-41.3
Homer,6261,-76.1701,42.6661
Stowe,6260,-80.0734,40.4829
Oakland,6260,-69.7328,44.5595
Tahmoor,5067,150.5928,-34.2233
Lake Alfred,6257,-81.7264,28.1041
Mayfield,6256,-74.26,43.1248
Morris Plains,6255,-74.4786,40.8357
Lambert's Bay,6120,18.3,-32.0833
Pinxton,5699,-1.3237,53.0905
Powell,6253,-108.7681,44.7958
Ashburnham,6253,-71.9252,42.659
Glyncorrwg,5283,-3.6292,51.6776
Contrecoeur,6252,-73.2333,45.85
Corcoran,6250,-93.5837,45.1089
Walker,6248,-90.8656,30.485
Wilkins,6247,-79.823,40.4265
Spangenberg,6183,9.6667,51.1167
Woodend,5806,144.526,-37.363
Dennis,6244,-74.8188,39.2019
Elva,5669,26.4158,58.2275
New Whiteland,6241,-86.0996,39.5617
Sylvester,6240,-83.8338,31.53
Holly Springs,6239,-89.4466,34.7768
Boonville,6238,-87.2846,38.0469
Inverloch,5437,145.7278,-38.6334
Murillo,6236,-98.1233,26.2642
Orange Beach,6235,-87.5851,30.2941
Solvay,6234,-76.2126,43.0573
Whittlesea,5611,145.114,-37.5139
Galax,6232,-80.9176,36.6661
Newberry,6231,-82.6057,29.6385
Lebanon,6230,-70.9115,43.4033
Glenwood,6226,-95.7408,41.0446
Vesyegonsk,6219,37.2667,58.65
Zhur,5909,20.6211,42.1639
Kenedy,6223,-97.8518,28.8176
Hillandale,6223,-76.9751,39.0254
Edinboro,6222,-80.1246,41.8762
Murashi,6218,48.9667,59.3833
Addis,6221,-91.2659,30.3652
Verona,6221,-75.6189,43.1592
Fruit Heights,6221,-111.9081,41.0277
Pratt,6220,-98.7451,37.6764
Colombia,6211,-48.6889,-20.1758
Swanwick,5084,-1.398,53.075
Morahalom,6145,19.8833,46.2167
Gloggnitz,5916,15.9383,47.6758
Hustopece,5975,16.7376,48.9409
Demidov,6213,31.5167,55.2667
Khur,6216,55.0831,33.775
Pea Ridge,6215,-82.3188,38.4154
Nabburg,6117,12.1808,49.4533
Tsarevo,6196,27.8511,42.1708
Bad Honningen,5920,7.3086,50.5178
Hethersett,5691,1.1833,52.5983
Brownville,6213,-76.053,44.0298
Wescosville,6213,-75.5489,40.5617
Chelan,6212,-120.0263,47.8414
Blue Bell,6212,-75.2687,40.1474
Nephi,6212,-111.8323,39.7072
Pea Ridge,6211,-94.1211,36.449
Kingston,6210,-71.0665,42.9156
Blakely,6210,-75.6012,41.4859
Covedale,6209,-84.637,39.1267
Montgomery Township,6207,-77.8979,39.7717
Gelnica,6099,20.9397,48.855
Figueiro dos Vinhos,6169,-8.2667,39.9
Twin Lakes,6204,-88.2489,42.5192
East Calder,5790,-3.462,55.896
Fishhook,6203,-149.2657,61.711
Everman,6201,-97.2827,32.6296
Union Gap,6200,-120.4977,46.5566
Saint-Joseph-du-Lac,6195,-74,45.5333
Satsuma,6190,-88.0632,30.8577
Heathcote,6189,-74.5756,40.3908
Kirton,5371,-0.0598,52.9278
Temnikov,6179,43.2167,54.6333
Lutjenburg,5322,10.5914,54.2947
Vilseck,6093,11.8,49.6
Riviersonderend,5245,19.9,-34.15
Fort Edward,6186,-73.56,43.2294
Chamberlayne,6186,-77.4288,37.628
Dyce,5811,-2.192,57.2031
Keyes,6185,-120.9088,37.5618
Slanic,6034,25.9392,45.2333
Sheridan,6183,-105.0181,39.6466
Leonardtown,6182,-76.6396,38.3039
Steyning,5812,-0.3279,50.8868
Naples Park,6181,-81.8094,26.2633
Hope,6181,-121.4419,49.3858
Gimli,6181,-97.0297,50.6619
Limbourg,5939,5.9403,50.6122
Eastman,6180,-83.1714,32.1973
West Greenwich,6179,-71.6671,41.6291
Dusheti,6167,44.6961,42.0845
South Monroe,6176,-83.4179,41.893
Corry,6175,-79.6358,41.9259
University at Buffalo,6173,-78.7887,43.0025
Silveiras,6158,-44.8528,-22.6639
Solt,6125,19.0042,46.8008
Mims,6171,-80.8468,28.6928
Tyniste nad Orlici,6055,16.0778,50.1514
Nieheim,6093,9.1097,51.7997
Emerald,5778,145.437,-37.9331
Treffurt,6084,10.2375,51.1367
Richmond,5482,150.7511,-33.5983
Dartmouth,5064,-3.579,50.351
Chanceford,6166,-76.4757,39.8832
Eagar,6164,-109.2956,34.1058
Henryetta,6162,-95.9848,35.4421
Unterseen,5750,7.8497,46.6872
Hebron,6160,-84.709,39.0626
Montgomery,6159,-76.874,41.1709
Morrilton,6159,-92.7387,35.1558
Polygyros,6121,23.4453,40.3783
Szabadszallas,6121,19.2217,46.8761
Carthage,6158,-94.3368,32.1526
Pinehurst,6157,-95.7017,30.1889
Bellwood,6157,-77.4363,37.406
Homeland Park,6157,-82.6593,34.4644
Mnisek pod Brdy,5933,14.2618,49.8666
Wilna,6156,-75.5903,44.0562
Chatham,6155,-69.9755,41.6698
Wassertrudingen,6041,10.6,49.0333
De Queen,6153,-94.342,34.0426
Evansville,6152,-89.2967,42.7781
Cocoa West,6152,-80.7712,28.3595
Clinton,6152,-87.4045,39.6608
Pardinho,6122,-48.3736,-23.0811
Lanett,6151,-85.2081,32.8571
Gardnerville,6148,-119.7369,38.939
Ujszasz,6043,20.0833,47.3
Bridgewater,6145,-78.9674,38.3862
Comstock Northwest,6144,-85.518,42.3219
East Farmingdale,6143,-73.4169,40.7336
Glenarden,6143,-76.8577,38.9293
Plainfield,6142,-75.2609,40.8185
New Norfolk,5432,147.0594,-42.7828
Southampton,6140,-72.7386,42.2308
Dornhan,6006,8.5122,48.3494
Cullowhee,6139,-83.1815,35.3107
Tequesta,6138,-80.1011,26.9618
Broughton,5974,-2.985,53.169
Elm Grove,6136,-88.0867,43.0479
Heber Springs,6136,-92.0332,35.5003
Ashton-Sandy Spring,6136,-77.0065,39.1515
Waimanalo,6135,-157.7303,21.3421
Welshpool,5948,-3.1473,52.6597
Carlstadt,6132,-74.0613,40.8247
Lebanon,6132,-74.8903,40.7278
Sumeg,6037,17.2817,46.9775
Carrollton,6131,-76.5264,36.9394
Cochran,6131,-83.3523,32.3875
Sedgefield,5211,-1.45,54.65
Helmshore,5805,-2.329,53.687
Hurley,6126,-74.1159,41.9622
Novokhopersk,6108,41.6167,51.1
Jambeiro,6092,-45.6878,-23.2536
Shikhany,5560,47.2,52.1167
Lower Nazareth,6125,-75.3258,40.7067
Braunlage,5854,10.6101,51.7264
Garrettsville,6123,-81.0933,41.2843
Kozaki,5827,140.4053,35.9017
Isanti,6120,-93.2407,45.4928
Taciba,6110,-51.285,-22.39
Otaci,6043,27.7939,48.43
Sky Lake,6119,-81.3912,28.4611
Marcellus,6117,-76.3255,42.9539
Punxsutawney,6117,-78.9767,40.9437
Brigg,5626,-0.485,53.5529
Dunlap,6115,-85.9235,41.6346
Beacon Falls,6115,-73.0568,41.439
Bartonville,6113,-89.6608,40.6398
Ixcateopan de Cuauhtemoc,6104,-99.7933,18.5
Laie,6111,-157.928,21.6443
Saint-Apollinaire,6110,-71.5167,46.6167
Munford,6109,-89.8148,35.4433
Tarrant,6109,-86.7684,33.5945
Woodville,5161,-1.533,52.769
Santo Antonio do Jardim,6053,-46.68,-22.1158
Los Ranchos de Albuquerque,6108,-106.6481,35.1625
Megalopoli,5748,22.1333,37.4
Perrenjas,5847,20.55,41.0667
Edgewood,6107,-106.2151,35.1318
Windsbach,6018,10.8291,49.2489
Rindge,6106,-72.0107,42.7523
Scenic Oaks,6106,-98.6713,29.7038
Bresje,5596,21.0874,42.6264
Mattydale,6102,-76.1388,43.0992
Shihoro,6078,143.2411,43.1683
Ts'nori,6066,45.9667,41.6167
Tillicoultry,5900,-3.742,56.153
Amory,6098,-88.4823,33.9813
Ranchettes,6097,-104.7729,41.2186
Rio Espera,6070,-43.5205,-20.8536
Jordan,6094,-93.6351,44.6652
Filiatra,5969,21.5858,37.1572
Janossomorja,6052,17.1359,47.7852
Hordle,5654,-1.6212,50.7603
Simsbury Center,6091,-72.8111,41.8808
Shrewsbury,6091,-90.3282,38.5866
Adlington,6010,-2.5986,53.6165
Madalena,6049,-28.5234,38.5356
Riedenburg,6030,11.6833,48.9667
Alpine,6090,-103.665,30.364
Harlan,6089,-83.3184,36.8432
Hindon Hill,6088,-78.7333,44.9333
East Ballina,5571,153.5872,-28.8594
Dinguiraye,6062,-10.726,11.299
Krume,6006,20.4146,42.1961
Willard,6086,-82.7232,41.0518
Senatobia,6086,-89.9762,34.6081
Biloela,5758,150.5133,-24.4002
Ocean Shores,6085,-124.1521,46.9685
Lee Acres,6084,-108.0725,36.7103
Fairwood,6084,-76.778,38.9565
Ontario,6084,-82.6105,40.771
Pedra Bela,6044,-46.4433,-22.7931
West Clarkston-Highland,6081,-117.0628,46.4022
South Apopka,6081,-81.5057,28.6569
Monroe Township,6081,-77.0701,40.1612
Les Cedres,6079,-74.05,45.3
Worragee,5068,150.6386,-34.9144
Ramtown,6076,-74.1492,40.1144
La Broquerie,6076,-96.5103,49.3994
Ahtari,6068,24.0694,62.55
Alexandra,5510,169.3797,-45.2492
Henderson,6073,-88.6531,35.4446
Westmoreland,6072,-75.4476,43.1216
Clifton Springs,6072,-77.1348,42.9608
Santa Catarina,5120,-100.0619,21.1406
Bad Konigshofen im Grabfeld,5984,10.4667,50.2992
Sebis,5979,22.1294,46.3728
Sandnessjoen,6052,12.6333,66.0167
Fort Ann,6069,-73.5231,43.4698
North Hobbs,6068,-103.125,32.7731
South Williamsport,6068,-77.0009,41.2294
Mendon,6068,-71.5515,42.093
Kent,6067,-121.75,49.2833
Geislingen,5881,8.8125,48.2875
Johnson Lane,6065,-119.7245,39.0489
Anaconda,6065,-113.0679,46.0607
Cirali,6000,30.4786,36.4073
Williams,6061,-75.2278,40.6313
Northfield,6061,-72.6841,44.1453
Delano,6061,-93.7922,45.0383
Monchique,6045,-8.6,37.3167
Windsor,6058,-75.6597,42.0637
Village of Oak Creek,6057,-111.7606,34.7813
Country Homes,6054,-117.4196,47.7478
Indian Hills,6054,-119.7977,39.0894
Stewartville,6054,-92.4896,43.8605
Rhuthun,5461,-3.312,53.115
Moorbad Lobenstein,5931,11.6393,50.4522
Lindfield,5394,-0.0833,51.0135
Askern,5570,-1.15,53.6167
Nelsonville,6050,-82.2219,39.456
Writtle,5383,0.427,51.729
Kastellaun,5410,7.4431,50.0694
Hainesport,6048,-74.8369,39.9767
Brezoi,6022,24.2394,45.3442
Trebechovice pod Orebem,5771,15.9923,50.201
Kotel,6021,26.4469,42.8894
Hidden Valley Lake,6044,-122.5505,38.8003
Tweed,6044,-77.3333,44.6
Carrizo Springs,6043,-99.8589,28.5266
Totkomlos,5995,20.7328,46.4169
Maintirano,5925,44.0167,-18.0666
Barbourville,6036,-83.885,36.8667
Dacono,6034,-104.9484,40.062
Union,6034,-84.6731,38.9472
Tapa,5706,25.9628,59.2644
Rib Mountain,6033,-89.6763,44.9196
Rensselaer,6029,-87.1684,40.9375
Saint-Felix-de-Valois,6029,-73.43,46.17
Krasavino,6021,46.4833,60.9667
Penela,5983,-8.3833,40.0333
Schlusselfeld,5941,10.6193,49.7567
Marton,5200,175.3783,-40.0692
Chepes,6020,-66.6,-31.35
Sales,6002,-49.485,-21.3408
Mugeln,5913,13.05,51.2333
Nerokouros,5531,24.0383,35.4758
Eucalyptus Hills,6017,-116.9453,32.885
Cumberland,6017,-85.9458,39.7844
Lake Mohegan,6013,-73.8475,41.3165
Chillicothe,6012,-89.502,40.9157
Bay Roberts,6012,-53.2783,47.5847
Crofton,5781,-1.427,53.657
Metropolis,6008,-88.7083,37.1565
Upice,5639,16.0162,50.5124
Maquoketa,6007,-90.6651,42.0598
Watchung,6006,-74.4391,40.6432
Davenport,6005,-81.6084,28.1588
Conley,6002,-84.3376,33.6398
Williamsburg,6002,-84.1647,36.7392
Herrnhut,5922,14.7417,51.0167
Soligalich,5998,42.2833,59.0833
Jablunkov,5474,18.7646,49.5767
Du Quoin,6001,-89.2323,38.0019
Rajec,5816,18.6333,49.0833
Tessalit,6000,1.0888,20.2014
Baldwin,6000,-92.3709,44.954
Hillsborough,5999,-71.9469,43.1489
Eldorado at Santa Fe,5999,-105.934,35.5273
Blean,5589,1.043,51.307
Shintoku,5992,142.8389,43.0797
Elburn,5997,-88.4615,41.8838
Andover,5996,-74.7283,41.0244
Wheelersburg,5996,-82.8421,38.7383
Tea,5995,-96.834,43.4511
Yukhnov,5985,35.2333,54.75
Kingston,5994,-84.4959,35.8713
Winthrop,5994,-69.9615,44.3116
Shields,5993,-84.0731,43.4174
Santa Albertina,5971,-50.7278,-20.0319
Porvenir,5992,-70.3687,-53.2956
St. Thomas,5992,-77.8063,39.9239
Melfort,5992,-104.61,52.8564
San Dorligo della Valle,5754,13.8578,45.6225
Nove Straseci,5572,13.9005,50.1528
Pinkafeld,5779,16.1219,47.3717
Wingham,5374,152.367,-31.85
Stadtoldendorf,5757,9.6167,51.8833
Mullica,5987,-74.6805,39.6018
Pecan Plantation,5987,-97.6554,32.3628
Winfield,5987,-87.2623,41.4098
Dover,5987,-71.2842,42.2366
Lewistown,5987,-109.4524,47.0514
Grayson Valley,5986,-86.6414,33.6469
Bredstedt,5429,8.9644,54.62
Wemding,5802,10.7167,48.8667
Finley,5984,-119.0446,46.1697
Murca,5952,-7.45,41.4
Northern Cambria,5981,-78.7784,40.6561
Balatonboglar,5798,17.6667,46.7667
Pevely,5978,-90.4005,38.2863
Cresaptown,5977,-78.855,39.5912
Bourne End,5320,-0.7134,51.5817
Hungerford,5767,-1.515,51.414
Finderne,5976,-74.5743,40.5626
Breinigsville,5975,-75.6344,40.5394
Bonnyville,5975,-110.75,54.2667
Westerburg,5666,7.9725,50.5639
Groton,5972,-76.3598,42.5847
East Pasadena,5971,-118.0776,34.1377
Kivioli,5504,26.9611,59.3517
Kazimierza Wielka,5848,20.4936,50.2656
Berhida,5833,18.1342,47.1131
North Hills,5969,-73.6778,40.7765
Lakemoor,5967,-88.2038,42.3396
Silver Lakes,5966,-117.3431,34.7519
Avra Valley,5966,-111.3393,32.4195
Fatezh,5951,35.8589,52.0894
Hellam,5965,-76.5962,40.0206
Newport,5965,-91.2322,35.6234
Vail,5964,-106.3607,39.6386
Zaraysk,5918,38.8836,54.7653
Axminster,5761,-3,50.781
Steelton,5962,-76.8254,40.2258
Tynec nad Sazavou,5739,14.5899,49.8335
Haiterbach,5761,8.6503,48.5244
Fort Shawnee,5960,-84.1487,40.6814
Santa Barbara do Rio Pardo,5944,-49.2389,-22.8808
Pusztaszabolcs,5845,18.7594,47.1413
Northville,5958,-83.489,42.4355
Sealy,5957,-96.1679,29.7676
St. Clair,5955,-90.9934,38.3479
Eastampton,5954,-74.7553,40.001
East Alton,5954,-90.1073,38.884
Rocky Mount,5953,-79.8854,37.0045
Dedoplists'q'aro,5940,46.1045,41.4652
San Miguel Panixtlahuaca,5930,-97.3781,16.2597
Stettler,5952,-112.7192,52.3236
Dionysos,5651,23.8667,38.1
Munzenberg,5769,8.7761,50.4533
Rochlitz,5711,12.7986,51.0481
Hopedale,5951,-71.535,42.1247
Vidigueira,5932,-7.8,38.2
Ocean City,5949,-86.6071,30.4398
Logan,5949,-75.355,39.7923
Whitianga,5130,175.6997,-36.8331
Chui,5917,-53.4569,-33.6908
Fabens,5946,-106.1521,31.5136
Gowanda,5945,-78.9339,42.4612
Shatsk,5935,41.7,54.0333
Progreso,5944,-97.9566,26.0962
Frasin,5876,25.7819,47.5183
Westville,5943,-86.9049,41.5375
Callington,5786,-4.316,50.503
Rousinov,5694,16.8822,49.2013
Darlington,5940,-79.867,34.3015
Kaba,5878,21.2742,47.3557
Ubarana,5910,-49.7178,-21.1658
Wolfach,5850,8.2228,48.2994
Atlantic,5937,-95.0138,41.3957
Kungsor,5898,16.1059,59.4227
Trooper,5936,-75.3995,40.1489
Goodrich,5935,-83.5092,42.9147
Psachna,5827,23.6328,38.5828
Freshwater,5369,-1.5249,50.6826
Morshyn,5850,23.8725,49.155
Leongatha,5119,145.95,-38.4833
Saint-Calixte,5934,-73.85,45.95
Campina do Monte Alegre,5901,-48.4772,-23.4253
Tracyton,5933,-122.6533,47.6095
Countryside,5933,-87.8752,41.7741
West Hattiesburg,5933,-89.374,31.3114
Xylokastro,5500,22.6333,38.0667
Sullivan City,5932,-98.5644,26.2752
Lac-Megantic,5932,-70.8833,45.5833
Perth,5930,-76.25,44.9
Mucuchies,5900,-70.9167,8.75
Takamori,5895,131.1219,32.8272
Keswick,5243,-3.1293,54.5999
Paradise,5928,-121.6063,39.7558
Leun,5728,8.3667,50.55
Hausach,5768,8.1797,48.2853
Leiston,5508,1.579,52.206
Littleton,5927,-71.8097,44.3322
Pagosa Springs,5927,-107.0307,37.2674
Santa Maria da Serra,5902,-48.1606,-22.5672
Woodcreek,5925,-98.1115,30.0266
Homer,5922,-151.5255,59.653
Dumfries,5922,-77.3233,38.567
Oliver Paipoonge,5922,-89.52,48.39
Braunlingen,5828,8.4481,47.9297
New London,5921,-75.8797,39.7743
Gransee,5871,13.1586,53.0069
Mineola,5919,-95.4775,32.6461
Wesley Hills,5919,-74.0768,41.1579
East Hanover,5919,-76.6845,40.391
Zebulon,5917,-78.3162,35.8318
Banatski Karlovac,5820,21.0161,45.0472
Granville,5916,-82.5023,40.0648
Kaltennordheim,5853,10.1667,50.6333
Palmwoods,5676,152.9597,-26.6883
Taylor,5913,-75.7147,41.3957
Staunton,5913,-89.7906,39.0117
Willington,5912,-72.2593,41.8896
West Modesto,5911,-121.0343,37.618
Upper Sandusky,5911,-83.2721,40.8298
Chambarak,5850,45.3572,40.5931
Dunsborough,5320,115.1,-33.6167
Alzamay,5908,98.6667,55.55
Steinfort,5459,5.9156,49.66
Woods Creek,5907,-121.8982,47.8821
Rosendale,5907,-74.0786,41.8473
Luzerne,5905,-79.9357,39.9715
Waibstadt,5682,8.92,49.2975
Chena Ridge,5903,-148.0357,64.7941
Selinsgrove,5902,-76.8647,40.8003
Clanton,5901,-86.623,32.844
Gataia,5861,21.4333,45.4333
Brookhaven,5900,-79.8812,39.6062
Wailua Homesteads,5900,-159.3771,22.065
China,5791,128.5736,27.3336
Nasrabad,5751,52.0631,32.2794
Cut Off,5897,-90.3291,29.5164
Radenthein,5831,13.7,46.8
Visegrad,5869,19.2833,43.7833
Independence,5895,-91.9027,42.4622
Old Tappan,5894,-73.9856,41.0163
Gray,5893,-90.7833,29.6776
Onagawa,5822,141.4444,38.4456
Drighlington,5528,-1.6616,53.7568
Raleigh Hills,5892,-122.7567,45.4852
Willard,5891,-93.4171,37.2929
Ybbs an der Donau,5653,15.0667,48.1667
Los Chaves,5890,-106.7631,34.7332
Loudon,5890,-84.3704,35.7413
Madisonville,5890,-84.363,35.5233
Tuakau,5090,174.95,-37.2667
Irymple,5325,142.1667,-34.2333
Pocahontas,5887,-90.9706,36.2637
Montezuma,5887,-84.0246,32.2997
Biesenthal,5791,13.6331,52.7667
Clyde,5886,-82.9782,41.3046
Stratmoor,5883,-104.7787,38.7732
Gustine,5882,-120.9949,37.2545
Booneville,5880,-88.5684,34.6643
Korocha,5853,37.2,50.8167
Poltar,5693,19.7975,48.4306
Mezokovacshaza,5787,20.9108,46.4119
Nolanville,5879,-97.609,31.0754
Crosspointe,5879,-77.2638,38.7253
Tittmoning,5798,12.7669,48.0631
Dierdorf,5700,7.6594,50.5489
Las Flores,5877,-117.6235,33.5838
Poloni,5833,-49.8236,-20.7853
Windcrest,5876,-98.3818,29.5149
Brookville,5874,-84.4176,39.8393
Hagenbach,5523,8.2483,49.0206
Houlton,5871,-67.8429,46.1403
Marlow Heights,5869,-76.9485,38.8237
Humboldt,5869,-105.1231,52.2019
Mikomeseng,5813,10.6167,2.1333
Wirges,5341,7.7953,50.4742
Hermon,5867,-68.9087,44.8141
Martlesham,5478,1.2818,52.0733
Hutchins,5866,-96.7093,32.6421
Chester,5866,-74.2769,41.357
Glendale,5866,-90.3825,38.5935
Furstenberg,5838,13.1456,53.1853
Margate City,5865,-74.5071,39.3307
Posen,5865,-87.6858,41.6291
Belton,5865,-82.4937,34.5237
Delvine,5754,20.0958,39.9494
Paoli,5864,-75.4912,40.042
Atmore,5864,-87.4763,31.0927
Alma,5864,-94.2165,35.4919
Dowagiac,5864,-86.1126,41.9834
Durham,5863,-121.7875,39.6232
Grebenstein,5745,9.4167,51.45
Modrice,5329,16.6144,49.1279
Spring Ridge,5859,-77.3413,39.4043
Orchard Homes,5859,-114.0778,46.8559
Eastwood,5858,-85.5447,42.3028
Arroyo de la Luz,5811,-6.5846,39.484
Dawran ad Daydah,5695,44.1904,14.7608
Weidenberg,5772,11.7203,49.9422
Paulsboro,5854,-75.2397,39.84
Martonvasar,5672,18.7885,47.314
New Martinsville,5853,-80.8569,39.6636
Breese,5853,-89.523,38.6138
Red Cliffs,5060,142.1881,-34.3075
Mount Arlington,5852,-74.639,40.919
Neubulach,5624,8.6967,48.6611
Botley,5100,-1.27,50.9144
Pontiac,5850,-76.1333,45.5833
Carterville,5847,-89.0841,37.763
Hilmar-Irwin,5846,-120.8504,37.4045
Lyndon,5845,-72.0076,44.545
Yakoruda,5813,23.6697,42.0183
Pelican Bay,5844,-81.8108,26.2326
Willow Park,5842,-97.6499,32.7548
Hartwell,5841,-82.9289,34.3496
Wilson,5840,-78.8238,43.2692
Woodcliff Lake,5839,-74.0603,41.0253
Shady Side,5839,-76.5211,38.8285
Riverside,5839,-76.2385,39.4777
Cave Creek,5838,-111.9801,33.8513
Cambria,5837,-78.7448,40.4931
